time,xArm,yArm,zArm,xtraj,ytraj,ztraj,xGoal,yGoal,zGoal,xPArm,yPArm,zPArm
32.886,0.00622173,0.00658769,0.639888,1.30865,0.104335,0.503527,-0.53929,0.972079,0.715802,1.45111,0.0774138,0.67883
32.904,0.00589818,0.00710616,0.6382,1.30657,0.104916,0.502329,-0.53929,0.972079,0.715802,1.44943,0.0786799,0.677117
32.922,0.00635936,0.00761414,0.636127,1.3045,0.105496,0.501132,-0.53929,0.972079,0.715802,1.44739,0.0798813,0.675075
32.94,0.00638695,0.00809035,0.63357,1.30242,0.106075,0.499938,-0.53929,0.972079,0.715802,1.44521,0.0809602,0.672614
32.958,0.00635418,0.0084958,0.629817,1.30034,0.106654,0.498745,-0.53929,0.972079,0.715802,1.44261,0.0817523,0.669132
32.976,0.00669135,0.0100497,0.626847,1.29827,0.107231,0.497553,-0.53929,0.972079,0.715802,1.44037,0.0850051,0.665789
32.994,0.00659109,0.0123082,0.625011,1.29619,0.107808,0.496364,-0.53929,0.972079,0.715802,1.43951,0.0875688,0.663168
33.012,0.00665049,0.0136219,0.623256,1.29412,0.108384,0.495176,-0.53929,0.972079,0.715802,1.4389,0.0890989,0.661199
33.03,0.00646974,0.0141898,0.620872,1.29205,0.108959,0.493991,-0.53929,0.972079,0.715802,1.43782,0.0898888,0.658876
33.048,0.00628701,0.014552,0.617347,1.28997,0.109533,0.492807,-0.53929,0.972079,0.715802,1.43675,0.090448,0.655433
33.066,0.00660445,0.014896,0.614326,1.2879,0.110106,0.491624,-0.53929,0.972079,0.715802,1.43592,0.090932,0.652577
33.084,0.00675479,0.0153952,0.611573,1.28583,0.110679,0.490444,-0.53929,0.972079,0.715802,1.43475,0.0917352,0.64994
33.102,0.00600396,0.0170396,0.608388,1.28377,0.11125,0.489265,-0.53929,0.972079,0.715802,1.43337,0.0939684,0.646184
33.12,0.00628624,0.0191657,0.605316,1.2817,0.111821,0.488088,-0.53929,0.972079,0.715802,1.43235,0.0965641,0.642398
33.138,0.00631438,0.0211206,0.602764,1.27963,0.112391,0.486913,-0.53929,0.972079,0.715802,1.43176,0.0989351,0.639111
33.156,0.00592471,0.0229381,0.600405,1.27757,0.11296,0.48574,-0.53929,0.972079,0.715802,1.43131,0.101137,0.63603
33.174,0.00601358,0.024695,0.59798,1.2755,0.113528,0.484568,-0.53929,0.972079,0.715802,1.4309,0.103252,0.632902
33.192,0.00594731,0.02642,0.595437,1.27344,0.114095,0.483398,-0.53929,0.972079,0.715802,1.4305,0.105315,0.629664
33.21,0.00593811,0.028127,0.592863,1.27138,0.114661,0.48223,-0.53929,0.972079,0.715802,1.43012,0.107343,0.626396
33.228,0.00660394,0.0297465,0.589727,1.26932,0.115227,0.481064,-0.53929,0.972079,0.715802,1.42981,0.109235,0.622631
33.246,0.0062172,0.0312099,0.585954,1.26726,0.115791,0.4799,-0.53929,0.972079,0.715802,1.4294,0.110983,0.618174
33.264,0.00650605,0.0325566,0.583114,1.2652,0.116355,0.478737,-0.53929,0.972079,0.715802,1.42938,0.112596,0.614645
33.282,0.00656307,0.0338021,0.580903,1.26314,0.116918,0.477576,-0.53929,0.972079,0.715802,1.42907,0.114068,0.611799
33.3,0.00598098,0.0349732,0.578666,1.26109,0.11748,0.476417,-0.53929,0.972079,0.715802,1.42813,0.115441,0.608943
33.318,0.00636417,0.0361473,0.576346,1.25903,0.118041,0.47526,-0.53929,0.972079,0.715802,1.42696,0.116806,0.605987
33.336,0.00628616,0.0373489,0.574054,1.25698,0.118601,0.474104,-0.53929,0.972079,0.715802,1.42584,0.118189,0.603044
33.354,0.00728956,0.0385553,0.571787,1.25493,0.119161,0.47295,-0.53929,0.972079,0.715802,1.42477,0.119564,0.600123
33.372,0.00761358,0.0397546,0.569487,1.25288,0.119719,0.471799,-0.53929,0.972079,0.715802,1.42367,0.120918,0.597166
33.39,0.00688134,0.0409525,0.567132,1.25083,0.120277,0.470648,-0.53929,0.972079,0.715802,1.42256,0.122259,0.594144
33.408,0.006651,0.0421549,0.564732,1.24878,0.120834,0.4695,-0.53929,0.972079,0.715802,1.42149,0.123596,0.591067
33.426,0.00706554,0.0433525,0.561649,1.24673,0.12139,0.468353,-0.53929,0.972079,0.715802,1.42079,0.124905,0.587369
33.444,0.00670057,0.0446383,0.557615,1.24468,0.121945,0.467208,-0.53929,0.972079,0.715802,1.42042,0.126348,0.582615
33.462,0.00693893,0.0460497,0.554442,1.24264,0.122499,0.466065,-0.53929,0.972079,0.715802,1.42023,0.127905,0.578688
33.48,0.00687839,0.0475129,0.55194,1.24059,0.123053,0.464924,-0.53929,0.972079,0.715802,1.41983,0.129483,0.575453
33.498,0.00664956,0.0489563,0.549355,1.23855,0.123605,0.463785,-0.53929,0.972079,0.715802,1.419,0.131031,0.572117
33.516,0.00656382,0.0503812,0.546611,1.23651,0.124157,0.462647,-0.53929,0.972079,0.715802,1.41813,0.132559,0.568586
33.534,0.00662817,0.0517453,0.543811,1.23447,0.124708,0.461511,-0.53929,0.972079,0.715802,1.41739,0.134019,0.564988
33.552,0.00654559,0.0530886,0.540903,1.23243,0.125258,0.460377,-0.53929,0.972079,0.715802,1.4167,0.135451,0.561254
33.57,0.00662355,0.0544613,0.537758,1.23039,0.125807,0.459244,-0.53929,0.972079,0.715802,1.41601,0.136913,0.557226
33.588,0.00659184,0.0558686,0.534282,1.22835,0.126355,0.458114,-0.53929,0.972079,0.715802,1.41533,0.138411,0.552792
33.606,0.0066403,0.0571591,0.531017,1.22632,0.126902,0.456985,-0.53929,0.972079,0.715802,1.41479,0.139658,0.549018
33.624,0.00668846,0.0577503,0.529672,1.22428,0.127449,0.455858,-0.53929,0.972079,0.715802,1.41469,0.140048,0.547883
33.642,0.00659176,0.0579914,0.528202,1.22225,0.127994,0.454733,-0.53929,0.972079,0.715802,1.41451,0.140048,0.546746
33.66,0.00702151,0.057999,0.527863,1.22022,0.128539,0.453609,-0.53929,0.972079,0.715802,1.41458,0.139815,0.546827
33.678,0.0065767,0.0579109,0.528354,1.21819,0.129083,0.452488,-0.53929,0.972079,0.715802,1.41445,0.13947,0.547757
33.696,0.00660052,0.0577919,0.528786,1.21616,0.129626,0.451368,-0.53929,0.972079,0.715802,1.41381,0.139075,0.548596
33.714,0.00655709,0.057703,0.529095,1.21413,0.130168,0.45025,-0.53929,0.972079,0.715802,1.41298,0.138701,0.54931
33.732,0.00655843,0.0576578,0.529524,1.2121,0.13071,0.449133,-0.53929,0.972079,0.715802,1.4124,0.138421,0.550073
33.75,0.0068463,0.0576247,0.530117,1.21008,0.13125,0.448019,-0.53929,0.972079,0.715802,1.41199,0.138202,0.550854
33.768,0.00698837,0.0576031,0.532702,1.20805,0.13179,0.446906,-0.53929,0.972079,0.715802,1.4115,0.138461,0.552746
33.786,0.00687076,0.059018,0.535949,1.20603,0.132328,0.445795,-0.53929,0.972079,0.715802,1.41292,0.14108,0.55266
33.804,0.00721545,0.0626066,0.537754,1.20401,0.132866,0.444686,-0.53929,0.972079,0.715802,1.41711,0.1463,0.549615
33.822,0.00649338,0.0678364,0.53843,1.20199,0.133403,0.443578,-0.53929,0.972079,0.715802,1.42412,0.153024,0.544922
33.84,0.00664528,0.0744904,0.538621,1.19997,0.133939,0.442473,-0.53929,0.972079,0.715802,1.43271,0.160731,0.539468
33.858,0.0065659,0.081685,0.539673,1.19795,0.134474,0.441369,-0.53929,0.972079,0.715802,1.44223,0.168281,0.534777
33.876,0.00685844,0.0874228,0.539329,1.19593,0.135009,0.440267,-0.53929,0.972079,0.715802,1.45165,0.173092,0.531002
33.894,0.00694822,0.0895484,0.535616,1.19392,0.135542,0.439166,-0.53929,0.972079,0.715802,1.45529,0.174629,0.526589
33.912,0.00730051,0.0885373,0.530496,1.1919,0.136075,0.438068,-0.53929,0.972079,0.715802,1.45186,0.173698,0.52332
33.93,0.00720757,0.085803,0.526218,1.18989,0.136607,0.436971,-0.53929,0.972079,0.715802,1.44463,0.171092,0.522295
33.948,0.006863,0.0823998,0.522025,1.18788,0.137138,0.435876,-0.53929,0.972079,0.715802,1.43636,0.167438,0.521723
33.966,0.00686532,0.0787752,0.520842,1.18587,0.137668,0.434783,-0.53929,0.972079,0.715802,1.42857,0.162911,0.526843
33.984,0.00662115,0.0749327,0.525016,1.18386,0.138197,0.433692,-0.53929,0.972079,0.715802,1.42054,0.158241,0.534416
34.002,0.00738946,0.0731922,0.529175,1.18185,0.138725,0.432602,-0.53929,0.972079,0.715802,1.41682,0.156348,0.537615
34.02,0.00728094,0.0746851,0.531116,1.17985,0.139253,0.431514,-0.53929,0.972079,0.715802,1.41948,0.158479,0.536492
34.038,0.00662733,0.0786871,0.530964,1.17785,0.139779,0.430428,-0.53929,0.972079,0.715802,1.42613,0.163345,0.532303
34.056,0.00664255,0.0834297,0.531215,1.17584,0.140305,0.429344,-0.53929,0.972079,0.715802,1.43507,0.168787,0.528139
34.074,0.00688813,0.0881516,0.531892,1.17384,0.14083,0.428262,-0.53929,0.972079,0.715802,1.44441,0.173883,0.524311
34.092,0.0066079,0.0936158,0.533574,1.17184,0.141354,0.427181,-0.53929,0.972079,0.715802,1.45402,0.179489,0.521936
34.11,0.00663721,0.0984932,0.526921,1.16984,0.141877,0.426102,-0.53929,0.972079,0.715802,1.46422,0.182925,0.505671
34.128,0.00623782,0.101043,0.512608,1.16785,0.142399,0.425025,-0.53929,0.972079,0.715802,1.47664,0.182618,0.482532
34.146,0.00622673,0.100733,0.4969,1.16585,0.142921,0.423949,-0.53929,0.972079,0.715802,1.48943,0.178176,0.458641
34.164,0.00622438,0.0932794,0.476303,1.16386,0.143441,0.422876,-0.53929,0.972079,0.715802,1.49132,0.166006,0.431909
34.182,0.00635316,0.0894975,0.469129,1.16186,0.143961,0.421804,-0.53929,0.972079,0.715802,1.48815,0.165475,0.430636
34.2,0.0062281,0.0918699,0.478199,1.15987,0.14448,0.420734,-0.53929,0.972079,0.715802,1.47918,0.172011,0.448283
34.218,0.00578305,0.0916194,0.491246,1.15788,0.144998,0.419666,-0.53929,0.972079,0.715802,1.48894,0.175147,0.490264
34.236,0.00784993,0.0814931,0.515757,1.15589,0.145515,0.418599,-0.53929,0.972079,0.715802,1.47201,0.162787,0.541569
34.254,0.00683067,0.0612951,0.532948,1.15391,0.146031,0.417535,-0.53929,0.972079,0.715802,1.45233,0.135689,0.571912
34.272,0.00688509,0.0491046,0.538979,1.15192,0.146547,0.416472,-0.53929,0.972079,0.715802,1.44593,0.121605,0.579161
34.29,0.00941135,0.0490194,0.540343,1.14994,0.147061,0.415411,-0.53929,0.972079,0.715802,1.45367,0.12357,0.578136
34.308,0.0222203,0.0527244,0.540774,1.14795,0.147575,0.414351,-0.53929,0.972079,0.715802,1.46794,0.130313,0.575548
34.326,0.0188947,0.0530071,0.548275,1.14597,0.148088,0.413294,-0.53929,0.972079,0.715802,1.4796,0.129112,0.58686
34.344,0.0198477,0.0520272,0.549385,1.14399,0.1486,0.412238,-0.53929,0.972079,0.715802,1.48222,0.128832,0.585829
34.362,0.0132825,0.0530153,0.544879,1.14201,0.149111,0.411184,-0.53929,0.972079,0.715802,1.4818,0.130289,0.580885
34.38,0.00997476,0.054865,0.547065,1.14004,0.149621,0.410132,-0.53929,0.972079,0.715802,1.484,0.133285,0.581115
34.398,0.00838418,0.058717,0.551812,1.13806,0.15013,0.409082,-0.53929,0.972079,0.715802,1.48987,0.13902,0.582312
34.416,0.00704265,0.0633754,0.57539,1.13609,0.150639,0.408033,-0.53929,0.972079,0.715802,1.51352,0.144302,0.609997
34.434,0.00655707,0.0699948,0.594158,1.13412,0.151146,0.406986,-0.53929,0.972079,0.715802,1.53848,0.151997,0.622361
34.452,0.00664637,0.0797334,0.585194,1.13215,0.151653,0.405941,-0.53929,0.972079,0.715802,1.55398,0.164392,0.601675
34.47,0.00670442,0.0863296,0.571809,1.13018,0.152159,0.404898,-0.53929,0.972079,0.715802,1.56576,0.169428,0.583268
34.488,0.00794196,0.0883606,0.564122,1.12821,0.152664,0.403856,-0.53929,0.972079,0.715802,1.5689,0.171253,0.574452
34.506,0.0212586,0.0875013,0.558418,1.12624,0.153168,0.402817,-0.53929,0.972079,0.715802,1.56293,0.170834,0.570027
34.524,0.0200702,0.0846917,0.552596,1.12428,0.153671,0.401779,-0.53929,0.972079,0.715802,1.5527,0.168364,0.566559
34.542,0.0207585,0.0821681,0.55209,1.12232,0.154174,0.400743,-0.53929,0.972079,0.715802,1.5419,0.166634,0.569025
34.56,0.0202195,0.0824783,0.54828,1.12036,0.154675,0.399708,-0.53929,0.972079,0.715802,1.53561,0.16855,0.558458
34.578,0.0208919,0.0878662,0.565046,1.1184,0.155176,0.398676,-0.53929,0.972079,0.715802,1.53344,0.174722,0.580214
34.596,0.0258167,0.0996351,0.589867,1.11644,0.155676,0.397645,-0.53929,0.972079,0.715802,1.54171,0.187783,0.598786
34.614,0.0167584,0.108619,0.593369,1.11448,0.156175,0.396616,-0.53929,0.972079,0.715802,1.56982,0.193402,0.599475
34.632,0.013848,0.108801,0.589093,1.11253,0.156673,0.395589,-0.53929,0.972079,0.715802,1.58434,0.19273,0.594556
34.65,0.00947799,0.108556,0.58776,1.11057,0.15717,0.394563,-0.53929,0.972079,0.715802,1.58339,0.193927,0.59433
34.668,0.00669407,0.110765,0.591693,1.10862,0.157666,0.393539,-0.53929,0.972079,0.715802,1.58262,0.197002,0.597647
34.686,0.00655409,0.118206,0.592946,1.10667,0.158162,0.392517,-0.53929,0.972079,0.715802,1.57828,0.20626,0.592569
34.704,0.00629849,0.126943,0.584125,1.10472,0.158657,0.391497,-0.53929,0.972079,0.715802,1.57332,0.213226,0.576508
34.722,0.00596461,0.123744,0.558026,1.10278,0.15915,0.390479,-0.53929,0.972079,0.715802,1.5811,0.205884,0.543231
34.74,0.00715837,0.116032,0.545792,1.10083,0.159643,0.389463,-0.53929,0.972079,0.715802,1.58688,0.199957,0.539239
34.758,0.012842,0.114313,0.559717,1.09889,0.160135,0.388448,-0.53929,0.972079,0.715802,1.58132,0.200879,0.560049
34.776,0.0199019,0.119227,0.580331,1.09695,0.160626,0.387435,-0.53929,0.972079,0.715802,1.57831,0.207125,0.583025
34.794,0.0197013,0.129414,0.596321,1.09501,0.161117,0.386424,-0.53929,0.972079,0.715802,1.59521,0.216435,0.598268
34.812,0.0158406,0.133414,0.577119,1.09307,0.161606,0.385414,-0.53929,0.972079,0.715802,1.61959,0.21748,0.56247
34.83,0.0175669,0.131425,0.565146,1.09113,0.162095,0.384406,-0.53929,0.972079,0.715802,1.65138,0.211545,0.558804
34.848,0.020412,0.13002,0.572192,1.0892,0.162583,0.383401,-0.53929,0.972079,0.715802,1.65668,0.211366,0.568084
34.866,0.0155758,0.12598,0.569391,1.08726,0.163069,0.382397,-0.53929,0.972079,0.715802,1.64334,0.208727,0.567992
34.884,0.0115408,0.124065,0.573545,1.08533,0.163555,0.381394,-0.53929,0.972079,0.715802,1.63037,0.209554,0.576696
34.902,0.00916362,0.130906,0.598327,1.0834,0.164041,0.380394,-0.53929,0.972079,0.715802,1.6189,0.219067,0.606493
34.92,0.00757683,0.149029,0.613705,1.08147,0.164525,0.379395,-0.53929,0.972079,0.715802,1.63977,0.239399,0.607197
34.938,0.00627295,0.158737,0.598319,1.07955,0.165008,0.378398,-0.53929,0.972079,0.715802,1.69201,0.236812,0.581953
34.956,0.00636905,0.165125,0.619385,1.07762,0.165491,0.377403,-0.53929,0.972079,0.715802,1.67952,0.245248,0.623901
34.974,0.00621288,0.167774,0.638396,1.0757,0.165972,0.37641,-0.53929,0.972079,0.715802,1.64495,0.255825,0.633478
34.992,0.00740522,0.171304,0.632258,1.07378,0.166453,0.375418,-0.53929,0.972079,0.715802,1.63524,0.258124,0.626665
35.01,0.0090046,0.178121,0.636664,1.07186,0.166933,0.374428,-0.53929,0.972079,0.715802,1.64936,0.263438,0.631996
35.028,0.0233457,0.182931,0.647893,1.06994,0.167412,0.37344,-0.53929,0.972079,0.715802,1.66998,0.267453,0.646008
35.046,0.022835,0.166705,0.672796,1.06802,0.167891,0.372454,-0.53929,0.972079,0.715802,1.73386,0.234011,0.687227
35.064,0.0244072,0.139068,0.696464,1.06611,0.168368,0.371469,-0.53929,0.972079,0.715802,1.74435,0.205528,0.71783
35.082,0.025174,0.126705,0.702021,1.06419,0.168844,0.370487,-0.53929,0.972079,0.715802,1.7275,0.195059,0.727587
35.1,0.021236,0.123363,0.706702,1.06228,0.16932,0.369506,-0.53929,0.972079,0.715802,1.70215,0.198849,0.736127
35.118,0.0150038,0.124646,0.715849,1.06037,0.169795,0.368527,-0.53929,0.972079,0.715802,1.68741,0.204061,0.74602
35.136,0.0096578,0.130604,0.721959,1.05847,0.170269,0.367549,-0.53929,0.972079,0.715802,1.68879,0.211713,0.75003
35.154,0.0173226,0.142159,0.723839,1.05656,0.170742,0.366574,-0.53929,0.972079,0.715802,1.69818,0.224255,0.748085
35.172,0.0195544,0.1632,0.71956,1.05466,0.171214,0.3656,-0.53929,0.972079,0.715802,1.71569,0.249638,0.734529
35.19,0.0166118,0.186451,0.71446,1.05275,0.171685,0.364628,-0.53929,0.972079,0.715802,1.73379,0.268194,0.727242
35.208,0.0173064,0.207289,0.717129,1.05085,0.172156,0.363658,-0.53929,0.972079,0.715802,1.75046,0.289964,0.726982
35.226,0.0173082,0.222715,0.709707,1.04895,0.172625,0.362689,-0.53929,0.972079,0.715802,1.76566,0.301793,0.713989
35.244,0.0161261,0.22953,0.69168,1.04706,0.173094,0.361723,-0.53929,0.972079,0.715802,1.76692,0.30733,0.692242
35.262,0.0153608,0.22737,0.678829,1.04516,0.173562,0.360758,-0.53929,0.972079,0.715802,1.74865,0.306392,0.678615
35.28,0.0151143,0.211485,0.678876,1.04327,0.174029,0.359795,-0.53929,0.972079,0.715802,1.7157,0.288939,0.687713
35.298,0.0179846,0.193494,0.707449,1.04138,0.174495,0.358833,-0.53929,0.972079,0.715802,1.65507,0.276289,0.731496
35.316,0.0210624,0.180875,0.737481,1.03949,0.17496,0.357874,-0.53929,0.972079,0.715802,1.61264,0.263098,0.76321
35.334,0.021523,0.179021,0.704465,1.0376,0.175425,0.356916,-0.53929,0.972079,0.715802,1.61952,0.259975,0.712504
35.352,0.0140107,0.167835,0.652403,1.03571,0.175888,0.35596,-0.53929,0.972079,0.715802,1.62788,0.248569,0.659369
35.37,0.0239914,0.154524,0.637928,1.03383,0.176351,0.355006,-0.53929,0.972079,0.715802,1.62048,0.237418,0.649968
35.388,0.0302,0.140568,0.582752,1.03195,0.176813,0.354053,-0.53929,0.972079,0.715802,1.58937,0.218125,0.574895
35.406,0.0262857,0.127689,0.521913,1.03007,0.177274,0.353103,-0.53929,0.972079,0.715802,1.57546,0.203167,0.522463
35.424,0.0285936,0.121521,0.517142,1.02819,0.177734,0.352154,-0.53929,0.972079,0.715802,1.55998,0.192101,0.524157
35.442,0.0258466,0.113404,0.519384,1.02631,0.178193,0.351207,-0.53929,0.972079,0.715802,1.53697,0.173441,0.525893
35.46,0.0174536,0.0992856,0.514819,1.02444,0.178651,0.350262,-0.53929,0.972079,0.715802,1.5049,0.138576,0.513658
35.478,0.0100166,0.0936721,0.518438,1.02256,0.179109,0.349318,-0.53929,0.972079,0.715802,1.49088,0.125584,0.51342
35.496,0.00806534,0.103178,0.589381,1.02069,0.179565,0.348376,-0.53929,0.972079,0.715802,1.48782,0.132899,0.616865
35.514,0.00819898,0.128458,0.664007,1.01882,0.180021,0.347437,-0.53929,0.972079,0.715802,1.50042,0.177192,0.690575
35.532,0.00724246,0.168603,0.678129,1.01696,0.180476,0.346498,-0.53929,0.972079,0.715802,1.52692,0.237339,0.694045
35.55,0.0214445,0.195673,0.684019,1.01509,0.18093,0.345562,-0.53929,0.972079,0.715802,1.54907,0.273238,0.697038
35.568,0.0204553,0.214876,0.679604,1.01323,0.181383,0.344627,-0.53929,0.972079,0.715802,1.56997,0.297386,0.682639
35.586,0.0209384,0.225033,0.65664,1.01137,0.181835,0.343695,-0.53929,0.972079,0.715802,1.59598,0.308716,0.65148
35.604,0.0210086,0.217589,0.623936,1.00951,0.182287,0.342764,-0.53929,0.972079,0.715802,1.63449,0.299336,0.61621
35.622,0.0201267,0.200083,0.610794,1.00765,0.182737,0.341834,-0.53929,0.972079,0.715802,1.64679,0.283243,0.614474
35.64,0.0168497,0.189565,0.621483,1.00579,0.183187,0.340907,-0.53929,0.972079,0.715802,1.6004,0.275271,0.626105
35.658,0.0120209,0.186504,0.636844,1.00394,0.183636,0.339981,-0.53929,0.972079,0.715802,1.57675,0.269604,0.644387
35.676,0.00883594,0.185442,0.555383,1.00209,0.184084,0.339057,-0.53929,0.972079,0.715802,1.59399,0.261101,0.503771
35.694,0.00652298,0.138905,0.458264,1.00024,0.184531,0.338135,-0.53929,0.972079,0.715802,1.62073,0.196293,0.395236
35.712,0.00685065,0.209497,0.510419,0.998392,0.184977,0.337215,-0.53929,0.972079,0.715802,1.5815,0.291924,0.460223
35.73,0.00688194,0.106424,0.404064,0.996546,0.185423,0.336296,-0.53929,0.972079,0.715802,1.63035,0.0595716,0.316955
35.748,0.00659138,0.00467276,0.450324,0.994702,0.185867,0.33538,-0.53929,0.972079,0.715802,1.51881,-0.0389516,0.401613
35.766,0.00620386,-0.00952966,0.482382,0.99286,0.186311,0.334465,-0.53929,0.972079,0.715802,1.50702,-0.0671551,0.459339
35.784,0.00927791,-0.0197822,0.552268,0.99102,0.186754,0.333551,-0.53929,0.972079,0.715802,1.56719,-0.0547215,0.625899
35.802,0.01143,0.039372,0.564711,0.989182,0.187196,0.33264,-0.53929,0.972079,0.715802,1.65852,0.049664,0.646813
35.82,0.0128681,0.0875291,0.552568,0.987347,0.187637,0.33173,-0.53929,0.972079,0.715802,1.66952,0.116152,0.630339
35.838,0.0147396,0.113025,0.540923,0.985513,0.188077,0.330823,-0.53929,0.972079,0.715802,1.67154,0.147496,0.6168
35.856,0.00916515,0.120286,0.532909,0.983681,0.188516,0.329916,-0.53929,0.972079,0.715802,1.6768,0.145649,0.613268
35.874,0.00899258,0.072686,0.519557,0.981851,0.188955,0.329012,-0.53929,0.972079,0.715802,1.59417,0.0211278,0.579535
35.892,0.00932017,0.0389902,0.461931,0.980024,0.189392,0.32811,-0.53929,0.972079,0.715802,1.59184,-0.0381045,0.468306
35.91,0.00569848,0.102793,0.375182,0.978198,0.189829,0.327209,-0.53929,0.972079,0.715802,1.75879,0.109896,0.271332
35.928,0.00766057,0.0697775,0.389355,0.976374,0.190265,0.32631,-0.53929,0.972079,0.715802,1.54592,0.11511,0.390437
35.946,0.00751705,0.0286631,0.413246,0.974553,0.1907,0.325413,-0.53929,0.972079,0.715802,1.6338,0.0951676,0.457986
35.964,0.00715201,-0.00664685,0.40556,0.972733,0.191134,0.324517,-0.53929,0.972079,0.715802,1.73314,0.0700343,0.439095
35.982,0.00698359,-0.0182806,0.400341,0.970915,0.191568,0.323624,-0.53929,0.972079,0.715802,1.83786,0.0434582,0.439672
36,0.00780704,-0.078986,0.344382,0.9691,0.192,0.322732,-0.53929,0.972079,0.715802,1.74771,-0.0528585,0.264047
36.018,0.00861882,-0.153621,0.317851,0.967287,0.192432,0.321842,-0.53929,0.972079,0.715802,1.74465,-0.143708,0.232023
36.036,0.00921379,-0.210305,0.27473,0.965475,0.192862,0.320954,-0.53929,0.972079,0.715802,1.69184,-0.193711,0.190022
36.054,0.00747584,-0.230935,0.214656,0.963666,0.193292,0.320067,-0.53929,0.972079,0.715802,1.71623,-0.195343,0.139969
36.072,0.0059868,-0.219703,0.176668,0.961859,0.193721,0.319183,-0.53929,0.972079,0.715802,1.78994,-0.0168413,0.155137
36.09,0.00635932,-0.20004,0.144459,0.960054,0.194149,0.3183,-0.53929,0.972079,0.715802,1.81686,0.00874823,0.175955
36.108,0.0144017,-0.181897,0.104,0.958251,0.194576,0.317419,-0.53929,0.972079,0.715802,1.89823,0.05082,0.252731
36.126,0.0113118,-0.133335,0.0946913,0.95645,0.195003,0.316539,-0.53929,0.972079,0.715802,1.94293,-0.0077169,0.332679
36.144,0.0209282,-0.0878271,0.105278,0.954652,0.195428,0.315662,-0.53929,0.972079,0.715802,1.96972,-0.101705,0.356612
36.162,0.0171943,-0.0293233,0.117808,0.952855,0.195853,0.314786,-0.53929,0.972079,0.715802,1.9933,-0.223331,0.311753
36.18,0.0135951,0.0101644,0.145912,0.951061,0.196277,0.313912,-0.53929,0.972079,0.715802,1.97861,-0.3275,0.271552
36.198,0.0110348,0.0401164,0.219313,0.949268,0.1967,0.31304,-0.53929,0.972079,0.715802,1.8852,-0.398562,0.0968306
36.216,0.00803869,0.00998562,0.320005,0.947478,0.197122,0.312169,-0.53929,0.972079,0.715802,1.8226,0.0790702,0.35189
36.234,0.00865248,-0.0385322,0.35243,0.94569,0.197543,0.311301,-0.53929,0.972079,0.715802,1.86103,0.0189276,0.389314
